geoid,lat1,lon1,time1,speed1,heading1,category1,lat2,lon2,time2,speed2,heading2,category2,lat3,lon3,ang3,TTC
14806,29.438939,-98.646795,45707,35.71,215.0,11078898,29.438391,-98.646903,45710,17.27,265.0,12056041,29.438364004008328,-98.647257306742,50.00005382845003,7.1930325923867855
14807,29.600185,-98.425394,46610,107.13,85.0,5216586,29.6000241,-98.4248095,46609,96.56,82.39,20396990,29.60061888721997,-98.41968864353264,2.610285901891168,18.64248676090616
14808,29.600253,-98.424461,46613,109.44,85.0,5216586,29.6001052,-98.4239941,46612,96.56,82.39,20396990,29.60063615848944,-98.4194228606876,2.610235578302421,16.11484666788232
14809,29.600318,-98.423576,46616,102.52,85.0,5216586,29.6001841,-98.4231717,46615,98.17,82.39,20396990,29.600661018958345,-98.41906577038606,2.6101978349745254,14.713944166923309
14810,29.600383,-98.422697,46619,102.52,85.0,5216586,29.6002868,-98.4223477,46618,98.17,82.39,20396990,29.60064241930011,-98.41928617684484,2.610172672452978,10.97122773573847
14811,29.600448,-98.42182,46622,101.37,85.0,5216586,29.6003946,-98.4215349,46621,96.56,81.24,20396990,29.60056830578649,-98.42023837335834,3.760142448420312,4.737207216506604
14812,29.600514,-98.420935,46625,102.52,85.0,5216586,29.600477,-98.4207277,46624,94.95,81.24,20396990,29.60059907791788,-98.41981652951134,3.7600987641307504,3.385655299584842
14813,29.600577,-98.420045,46628,103.67,85.0,5216586,29.6005544,-98.4199251,46627,93.34,81.24,20396990,29.60062778538232,-98.41937736840768,3.760055079334297,2.0703221797941285
14814,29.600643,-98.419146,46631,103.67,85.0,5216586,29.6006172,-98.4191301,46630,93.34,81.24,20396990,29.60067968694384,-98.41866371256712,3.760011394031032,1.628488690007238
14815,29.5670906,-98.5925188,46737,94.95,161.11,2207452,29.567608,-98.592554,46740,117.5,166.0,736827,29.566031019960363,-98.59210195282454,4.890019546699973,4.709058638898251
14816,29.5663922,-98.5922841,46740,98.17,161.11,2207452,29.566741,-98.592315,46743,118.65,165.0,736827,29.56549523060165,-98.5919312269768,3.890012286254585,3.855619237051383
14817,29.5656565,-98.592056,46743,101.39,161.11,2207452,29.565865,-98.592057,46746,119.8,165.0,736827,29.564915614266965,-98.5917645328526,3.8900038406943263,3.0835529560482766
14818,29.5641654,-98.591574,46749,101.39,163.61,2207452,29.564129,-98.591529,46752,117.5,165.0,736827,29.56304273145875,-98.59119437113424,1.3899734852002563,3.8205257687227263
14819,29.5641654,-98.591574,46749,101.39,163.61,2207452,29.564991,-98.591791,46749,119.8,164.0,736827,29.557665372447023,-98.58937614643588,0.3901172776927994,25.39408798331021
14820,29.5634353,-98.5913536,46752,98.17,163.61,2207452,29.563262,-98.591267,46755,118.65,165.0,736827,29.56233163651284,-98.59098040029204,1.389949864920313,3.2404750529097464
14821,29.5571357,-98.5889958,46779,98.17,156.99,2207452,29.557283,-98.589078,46776,118.65,155.0,736827,29.557068056265315,-98.588962775334,1.989955299342112,0.2989596061283366
14822,29.5564582,-98.5886314,46782,99.78,156.99,2207452,29.55651,-98.588674,46779,111.74,155.0,736827,29.55614825864326,-98.58848008348212,1.989971799475576,1.3477198183309438
14823,29.5557955,-98.5882779,46785,96.56,156.99,2207452,29.555772,-98.588288,46782,105.98,155.0,736827,29.55532118998845,-98.58804633896509,1.989988299472466,1.87459945923378
14824,29.5551307,-98.5879259,46788,98.17,155.84,2207452,29.555069,-98.587917,46785,101.37,155.0,736827,29.553944536298,-98.5873142290985,0.8400113307690021,4.888487013077409
14825,29.5544471,-98.5875686,46791,99.78,155.84,2207452,29.554439,-98.587581,46788,91.0,155.0,736827,29.55362561791756,-98.58714498622588,0.8400113307690021,3.6037625842903296
14826,29.5537605,-98.5872077,46792,99.78,155.84,2207452,29.553822,-98.587253,46791,89.85,155.0,736827,29.55315534917772,-98.5868956431804,0.8399722479588041,2.6547386035269454
14827,29.612165,-98.603825,46455,88.7,342.0,736827,29.612503,-98.603912,46457,63.35,340.0,7662482,29.613378453289265,-98.6042785132152,1.9999622710535656,5.742848825342219
14828,29.431844,-98.405675,46083,44.92,180.0,6839852,29.431812,-98.405364,46084,112.89,255.0,5149875,29.431739422148745,-98.40567500000002,74.99984726486558,0.9289887085177494
14829,29.395709,-98.404608,46362,63.35,180.0,6839852,29.395608,-98.404633,46364,61.05,179.0,17791745,29.394360134195843,-98.404608,0.9999840984366696,8.157500534227038
14830,29.39205,-98.404597,46389,58.75,180.0,6839852,29.391899,-98.404636,46388,57.59,179.0,17791745,29.3899522429415,-98.40459700000002,0.9999840984366696,13.490849884008018
14831,29.38971,-98.404597,46404,61.05,180.0,6839852,29.389644,-98.404636,46403,61.05,179.0,17791745,29.387697204600304,-98.40459700000002,0.9999840984366696,12.726504245256873
14832,29.38667,-98.404595,46425,67.96,180.0,6839852,29.386317,-98.40462,46425,62.2,179.0,17791745,29.385069028190262,-98.404595,0.9999840984366696,8.007347591933366
14833,29.385662,-98.404591,46431,65.66,180.0,6839852,29.38538,-98.40463,46430,62.2,179.0,17791745,29.383433121035665,-98.404591,0.9999840984366696,12.491735318249033
14834,29.383595,-98.404585,46443,69.11,180.0,6839852,29.383513,-98.404619,46442,61.05,179.0,17791745,29.381815694838203,-98.40458499999998,0.9999840984366696,10.27346186040666
14835,29.382595,-98.404583,46449,64.51,180.0,6839852,29.382605,-98.404617,46448,58.75,179.0,17791745,29.380907679646903,-98.40458300000002,0.9999840984366696,10.437048663033565
14836,29.381672,-98.40458,46455,59.9,180.0,6839852,29.381719,-98.40461,46454,58.75,179.0,17791745,29.38022135372688,-98.40457999999998,0.9999840984366696,9.663664789733668
14837,29.379903,-98.404576,46467,61.05,180.0,6839852,29.379898,-98.404608,46466,61.05,179.0,17791745,29.378300481456137,-98.40457600000002,0.9999840984366696,10.443212132109837
14838,29.379432,-98.404576,46470,62.2,180.0,6839852,29.379429,-98.404606,46469,62.2,179.0,17791745,29.37793132054532,-98.40457600000002,0.9999840984366696,9.60953383386585
14839,29.452686,-98.629949,46537,26.49,357.0,13247019,29.452506,-98.630219,46535,87.55,37.0,17321908,29.45280941222002,-98.62995642771044,40.00013309108024,1.7347817554507745
14840,29.434498,-98.645642,45086,87.55,69.0,7724945,29.434057,-98.645618,45083,115.19,35.0,6117291,29.43467107717365,-98.6451242878982,34.000012557179225,2.2110518522098705
14841,29.435133,-98.647008,46073,94.46,268.0,7724945,29.434741,-98.647087,46072,95.61,290.0,6461359,29.43509648488832,-98.64820846654004,22.00003587677514,4.357517386794242
14842,29.43519,-98.647813,46076,93.31,280.0,7724945,29.434999,-98.647864,46075,95.61,290.0,6461359,29.43538466615362,-98.64908068559156,10.000024090586182,4.727482775425047
14843,29.435912,-98.650154,46085,99.07,290.0,7724945,29.435818,-98.65026,46084,100.22,293.0,6461359,29.436713152602227,-98.65268151931508,3.000048995517811,9.161441114633131
14844,29.43617,-98.65097,46088,101.37,290.0,7724945,29.436107,-98.651054,46087,99.07,293.0,6461359,29.43673576293281,-98.65275488410522,3.000038047987118,6.509726135770619
14845,29.436444,-98.651799,46091,102.52,291.0,7724945,29.436408,-98.651847,46090,100.22,293.0,6461359,29.43695199238197,-98.6533185687005,2.0000279406765755,5.542029215431381
14846,29.436732,-98.652628,46094,103.67,292.0,7724945,29.436693,-98.652631,46093,97.91,293.0,6461359,29.43752445414238,-98.65488021893842,1.0000169281502114,8.178464335756683
14847,29.437028,-98.653465,46097,104.83,291.0,7724945,29.436972,-98.653398,46096,96.76,293.0,6461359,29.43732321415564,-98.65434807749656,1.9999622710535656,3.149696602344664
14848,29.438966,-98.658845,46115,112.89,300.0,7724945,29.438929,-98.658721,46117,94.46,296.0,6461359,29.439066948604506,-98.6590457723178,4.000057708800203,0.716389493154962
14849,29.450404,-98.684655,46367,31.1,241.0,7724945,29.449807,-98.684513,46364,96.76,319.0,12906662,29.45025612688064,-98.68496135597044,77.99992917117201,2.4595820333950247
14850,29.43455,-98.715947,46793,12.67,254.0,7724945,29.434124,-98.716225,46795,14.97,347.0,3317981,29.434458434359986,-98.71631365384268,93.00013561917288,9.151418763938704
14851,29.515627,-98.477534,46337,120.96,337.0,13220767,29.516112,-98.477669,46338,66.56,201.8,6172690,29.51600478757157,-98.47771827720828,135.1999344182962,0.6927535211896403
14852,29.515627,-98.477534,46337,120.96,337.0,13220767,29.516264,-98.4776,46337,65.28,202.7,6172690,29.51601131823894,-98.47772146275014,134.2999683432281,1.3784094329884555
14853,29.515627,-98.477534,46337,120.96,337.0,13220767,29.516412,-98.477531,46336,64.0,202.3,6172690,29.51600962568748,-98.47772063715398,134.69999977345228,1.372338865601493
14854,29.52899,-98.484131,46382,134.78,336.0,13220767,29.529693,-98.484438,46384,118.65,335.0,100603,29.531869673405108,-98.48560455918462,0.9998527688048398,8.084705074515284
14855,29.530826,-98.48519,46388,135.93,328.0,13220767,29.531237,-98.48546,46390,117.5,325.0,100603,29.53152767340146,-98.48569392202812,2.9998628820665227,1.207118429627142
14856,29.531657,-98.485873,46391,135.93,322.0,13220767,29.531932,-98.486087,46393,117.5,319.0,100603,29.532257647372937,-98.48641235145556,2.999895726454929,1.4685928823283176
14857,29.532406,-98.48665,46394,133.63,315.0,13220767,29.532565,-98.486777,46396,115.19,314.0,100603,29.53393012127928,-98.488401748009,0.9999512676457598,6.452957520979411
14858,29.555625,-98.485468,46478,131.32,19.0,13220767,29.55611,-98.485229,46479,110.59,18.0,15903675,29.55821717097808,-98.48444190082088,1.0001154108247687,7.998501943612084
14859,29.608896,-98.469073,46673,78.33,337.0,13220767,29.609332,-98.469659,46676,102.52,104.0,19083595,29.6092415423362,-98.46924170427027,127.00028961245496,1.4623751639591205
14860,29.534738,-98.56635,46719,97.91,134.0,19076524,29.535074,-98.56648,46717,122.11,137.0,2843122,29.53279444756687,-98.56403687788983,3.0000599430087136,10.20973615583389
14861,29.53421,-98.565741,46722,102.52,134.0,19076524,29.534408,-98.565791,46720,117.5,137.0,2843122,29.532839961916164,-98.56411044123982,3.0000271004163905,7.298543791254984
14862,29.533649,-98.56511,46725,105.98,135.0,19076524,29.53376,-98.565119,46723,115.19,137.0,2843122,29.53223121255415,-98.56348051780192,1.999995106134584,7.258550177817613
14863,29.533065,-98.564461,46728,108.28,136.0,19076524,29.533122,-98.564458,46726,112.89,137.0,2843122,29.53138402877043,-98.5625953421582,0.9999840984366696,8.41984692961123
14864,29.53246,-98.563808,46731,111.74,137.0,19076524,29.532498,-98.563805,46729,111.74,138.0,2843122,29.531313174095523,-98.5625788954811,0.9999840984366696,5.613154755021323
14865,29.49447,-98.554627,46368,24.19,194.0,15391105,29.493681,-98.554402,46369,38.01,333.0,982717,29.494198307856045,-98.55470482631178,138.99988819408603,4.620422407140456
14866,29.547381,-98.582876,45671,111.74,311.0,6117291,29.547321,-98.582862,45672,127.87,312.0,18164052,29.54875079229113,-98.58468737369718,0.9999840984366696,6.687106526925201
14867,29.549404,-98.584636,45680,114.04,330.0,6117291,29.549411,-98.584675,45681,132.48,332.0,18164052,29.550065797872428,-98.58507522126932,2.0000115234728426,2.236296998667133
14868,29.566931,-98.617906,44895,13.82,168.0,16192584,29.566316,-98.617465,44896,56.44,323.0,10884927,29.56678337876433,-98.61786992441756,154.9997821295233,4.145297796765536
14869,29.566876,-98.617894,44898,9.21,169.0,16192584,29.566316,-98.617465,44896,56.44,323.0,10884927,29.566788630636182,-98.6178744745312,153.9997887480247,3.857030389994257
14870,29.506841,-98.544244,46101,102.52,37.0,16192584,29.506507,-98.544746,46099,120.96,39.0,2865896,29.509800248929142,-98.54168161270384,2.000241352067101,14.00808376397442
14871,29.516353,-98.527769,46167,104.83,61.0,16192584,29.516546,-98.527408,46165,95.61,62.0,2865896,29.516989940788275,-98.52644853270505,0.9998199337015709,3.9623910162089255
14872,29.518585,-98.522179,46188,91.0,65.0,16192584,29.518678,-98.522007,46186,91.0,66.0,2865896,29.519168195456253,-98.5207417484092,0.999918435776646,5.307409587496453
14873,29.519539,-98.519401,46200,84.09,71.0,16192584,29.519622,-98.519198,46198,82.94,72.0,2865896,29.519993281141563,-98.51788482239044,0.9998856028295864,5.807388709318098
14874,29.519175,-98.480067,46350,79.48,129.0,16192584,29.519775,-98.479748,46348,97.91,156.0,6508441,29.518485174207942,-98.47908807259016,26.999842772170688,5.520285420949182
14875,29.51874,-98.479617,46353,77.18,143.0,16192584,29.519079,-98.479404,46351,101.37,156.0,6508441,29.51764930932545,-98.47867251814384,12.99989424299972,6.165741031499122
14876,29.48123,-98.481799,46509,105.98,170.0,16192584,29.481161,-98.481773,46507,92.16,171.0,6508441,29.48057763632938,-98.48166686177764,0.9999840984366696,2.4945663935226907
14877,29.477211,-98.481062,46524,108.28,169.0,16192584,29.477164,-98.481079,46522,105.98,168.0,6508441,29.475847147731884,-98.48075747764176,0.9999840984366696,5.070118611271934
14878,29.476416,-98.48084,46527,108.28,164.0,16192584,29.476402,-98.480871,46525,102.52,163.0,6508441,29.47476903890056,-98.48029753144776,0.9999840984366696,6.31648388776211
14879,29.47498,-98.480167,46533,99.07,153.0,16192584,29.474975,-98.480208,46531,100.22,152.0,6508441,29.4732511486542,-98.4791551616254,0.9999840984366696,7.782377466381543
14880,29.471894,-98.477602,46548,104.83,143.0,16192584,29.471453,-98.477305,46549,94.46,142.0,6508441,29.468793992890355,-98.47491886323064,1.0001482362284388,14.282041843976767
14881,29.470601,-98.476487,46554,108.28,144.0,16192584,29.47032,-98.476318,46555,95.61,142.0,6508441,29.46927835375698,-98.47538323960836,2.000077191479196,5.527615162968594
14882,29.469948,-98.47594,46557,107.13,143.0,16192584,29.46972,-98.475792,46558,96.76,142.0,6508441,29.46817099720224,-98.47440196161833,1.0000825843441543,8.122252356614087
14883,29.43626,-98.685246,46578,14.97,345.0,12066781,29.436599,-98.684808,46580,28.79,252.0,7615409,29.436457833158634,-98.68530686710484,93.0002153696144,5.461266173784376
14884,29.43626,-98.685246,46578,14.97,345.0,12066781,29.436682,-98.684506,46577,51.83,252.0,7615409,29.436455570817067,-98.68530617105138,93.00036339562918,5.39881329402973
14885,29.435706,-98.702219,46701,12.67,269.0,12066781,29.43494,-98.702548,46701,14.97,327.0,15325626,29.43569246610733,-98.70310909035622,58.00016040767481,23.952141100385084
14886,29.3573092,-98.525251,46081,114.26,39.5,17968060,29.357642,-98.524808,46080,50.68,28.0,19866797,29.358023941871608,-98.52457499353253,11.50021686630106,3.241571833591384
14887,29.4056274,-98.5585975,46414,80.47,232.69,17968060,29.404951,-98.55813,46414,117.5,276.0,972967,29.40507059354552,-98.5594361935049,43.30977102282521,3.9053389244971455
14888,29.5922009,-98.5984237,45052,56.33,351.93,8729176,29.592496,-98.597664,45055,54.14,307.0,15271212,29.59308864554156,-98.59856845309882,44.930375388841306,6.352367526984601
14889,29.5926211,-98.598484,45055,56.33,351.93,8729176,29.592785,-98.598049,45058,58.75,311.0,15271212,29.593183077437985,-98.59857563442148,40.93021462452976,4.021295608333726
14890,29.597804,-98.5992853,45094,83.69,354.52,8729176,29.598426,-98.599151,45091,66.81,348.0,15271212,29.599939000113324,-98.59952086765864,6.520070525358147,9.240820510706124
14891,29.5984537,-98.5994094,45097,88.51,354.52,8729176,29.59895,-98.599322,45094,71.42,343.0,15271212,29.59953918570037,-98.59952916781523,11.52004084924611,3.443872988448663
14892,29.599752,-98.5997678,45103,88.51,349.07,8729176,29.600092,-98.599752,45100,81.79,341.0,15271212,29.600617055245326,-98.5999599278806,8.070015393133177,2.710761949876089
14893,29.6003804,-98.5999712,45106,85.3,349.07,8729176,29.600652,-98.599964,45103,77.18,341.0,15271212,29.601040253485987,-98.60011775339026,8.069999067568165,2.1242085526014094
14894,29.446336,-98.477922,46462,64.51,315.0,4335183,29.445818,-98.477918,46459,89.85,338.0,16191484,29.44668132029628,-98.47831854973114,23.00000050625671,3.028530832796636
14895,29.446678,-98.478393,46465,71.42,307.0,4335183,29.446399,-98.47838,46462,94.46,322.0,16191484,29.44705666085085,-98.4789700505337,14.999985896056574,3.5269156724771817
14896,29.446981,-98.478973,46468,79.48,299.0,4335183,29.446845,-98.479036,46465,96.76,304.0,16191484,29.44777880746088,-98.4806258414338,5.0000316151899415,6.910981529723904
14897,29.455021,-98.481478,46567,19.58,280.0,4335183,29.454453,-98.481909,46567,89.85,17.0,11535511,29.4550547348424,-98.48169772166952,97.00021223538631,2.795715349694709
14898,29.454926,-98.481697,46570,28.79,235.0,4335183,29.454453,-98.481909,46567,89.85,17.0,11535511,29.45489037428965,-98.48175543143408,142.0001057571705,0.8638337609531611
14899,29.517997,-98.470225,45543,77.18,104.0,15487556,29.518121,-98.470685,45546,92.16,105.0,10915433,29.517772890387604,-98.4691920931418,1.0002138838039123,4.812501712164222
14900,29.515951,-98.455163,45596,105.98,92.0,15487556,29.516029,-98.455611,45594,130.17,93.0,10915433,29.515836011758083,-98.45138085122755,1.0002138838039123,11.3576890421053
14901,29.515937,-98.454308,45599,101.37,89.0,15487556,29.515991,-98.454505,45597,127.87,91.0,10915433,29.5159624919652,-98.45262906770742,2.00009360814413,5.121168967987606
14902,29.51597,-98.451745,45608,96.76,89.0,15487556,29.515975,-98.451553,45606,96.76,90.0,10915433,29.51597500002021,-98.45141580194397,0.999918435776646,0.4948882879950068
14903,29.603943,-98.449536,46396,110.59,105.0,10738641,29.604123,-98.450148,46399,130.17,106.0,9755896,29.6035522443971,-98.44785878288408,1.000312347090141,5.473473261696219
14904,29.601394,-98.438771,46432,103.67,104.0,10738641,29.601589,-98.439412,46429,118.65,105.0,9755896,29.6007827991754,-98.43595178613404,1.000312347090141,9.770900820495452
14905,29.572061,-98.336583,45823,97.91,331.0,13040239,29.57164,-98.336379,45825,112.89,333.0,19339576,29.572889117167783,-98.33711078929552,1.999896599275253,3.863552154064144
14906,29.607514,-98.526169,46426,132.48,243.0,13040239,29.607307,-98.526648,46424,119.8,242.0,16581772,29.60718241868274,-98.52691748878796,0.9997542602604989,0.8874207689242827
14907,29.605728,-98.529378,46435,127.87,236.0,13040239,29.605848,-98.529198,46433,115.19,235.0,16581772,29.605454606666992,-98.52984418213232,1.0000825843441543,1.5310782654132766
14908,29.603784,-98.532733,46447,115.19,239.0,13040239,29.603869,-98.532601,46445,119.8,236.0,16581772,29.603722100211844,-98.53285148517858,3.0000599430087136,0.4179074949105472
14909,29.603495,-98.533314,46450,116.35,241.0,13040239,29.60344,-98.533461,46448,114.04,240.0,16581772,29.60304288425509,-98.53425208143771,0.999918435776646,2.789756988938251
14910,29.603112,-98.534231,46453,118.65,246.0,13040239,29.60307,-98.534341,46451,112.89,244.0,16581772,29.603063316744706,-98.5343567598706,1.999945853311164,0.054112442008944
14911,29.434253,-98.645611,46792,110.59,290.0,6128556,29.434432,-98.64556,46789,108.28,215.0,982717,29.43427647086047,-98.64568504321528,75.00002640212492,0.2487304909303454
14912,29.434253,-98.645611,46792,110.59,290.0,6128556,29.434379,-98.645643,46794,122.11,216.0,14091311,29.43428737333758,-98.6457194371722,73.99998425343314,0.3642687328055124
14913,29.479794,-98.657159,46332,14.97,203.0,16665585,29.479279,-98.65643,46329,65.66,294.0,11033912,29.479598495298905,-98.65725432895388,90.9996414779638,4.794190896586003
14914,29.431303,-98.479755,46437,101.37,31.0,5284981,29.43146,-98.479712,46434,105.98,33.0,7020344,29.43263175220501,-98.47883828681564,1.9999786886614328,5.268551882244903
14915,29.431971,-98.479281,46440,105.98,32.0,5284981,29.432103,-98.479217,46437,102.52,33.0,7020344,29.43319286814157,-98.47840433897638,0.9999512676457598,5.065761340520776
14916,29.433355,-98.478343,46446,104.83,27.0,5284981,29.433342,-98.47836,46443,92.16,28.0,7020344,29.433710818803583,-98.47813483184116,1.0000169281502114,1.5217085246886128
14917,29.601164,-98.558414,46267,95.61,265.0,19875960,29.601181,-98.557617,46270,119.8,266.0,10362802,29.60100719482691,-98.56047511292172,0.9995900577824354,7.546211314276117
14918,29.601089,-98.559232,46270,94.46,262.0,19875960,29.60111,-98.558641,46273,118.65,265.0,10362802,29.60102552353774,-98.55975144626584,2.999709603502934,1.936371572737507
14919,29.60097,-98.560036,46273,93.31,258.0,19875960,29.600998,-98.559641,46276,116.35,260.0,10362802,29.60077895218136,-98.56106970058836,1.9997980875657848,3.948749762125004
14920,29.6008,-98.560836,46276,95.61,254.0,19875960,29.600813,-98.56063,46279,117.5,255.0,10362802,29.60026608035125,-98.56297740877211,0.9998856028295864,7.210319366089916
14921,29.599703,-98.563805,46288,87.55,241.0,19875960,29.599859,-98.5634,46288,116.35,242.0,10362802,29.598936594755564,-98.5653951185168,0.9997870975204024,6.765238418619684
14922,29.599395,-98.564473,46291,87.55,241.0,19875960,29.599452,-98.564278,46291,112.89,242.0,10362802,29.5985817610651,-98.5661602806812,0.999918435776646,6.5782626287136425
14923,29.635484,-98.613808,46603,126.71,335.0,19875960,29.635327,-98.613764,46600,118.65,338.0,10362802,29.635888421786383,-98.61402496759446,2.99998330973459,1.4065899905027888
14924,29.641202,-98.617616,46624,127.87,328.0,19875960,29.641165,-98.617636,46621,132.48,329.0,10362802,29.64285198838204,-98.6188022852377,1.0000169281502114,5.936205262751636
14925,29.648004,-98.622275,46648,134.78,330.0,19875960,29.648066,-98.622362,46645,132.48,331.0,10362802,29.649793879416794,-98.62346408255436,1.0000497567857611,5.957855623032763
14926,29.649806,-98.623355,46654,134.78,334.0,19875960,29.649859,-98.62342,46651,133.63,335.0,10362802,29.651289031175967,-98.62418731331373,1.0000169281502114,4.716140649227692
14927,29.661486,-98.628713,46693,125.56,322.0,19875960,29.661618,-98.628876,46690,126.71,323.0,10362802,29.663006596796624,-98.6300801951438,1.0000825843441543,5.485862552005571
14928,29.662249,-98.629358,46696,125.56,325.0,19875960,29.662404,-98.629517,46693,129.02,326.0,10362802,29.663556940029057,-98.63041195719089,1.0000825843441543,4.308180894387408
14929,29.663929,-98.630423,46702,129.02,336.0,19875960,29.664136,-98.63057,46699,130.17,337.0,10362802,29.66584986917513,-98.63140723458044,1.0000825843441543,5.712221925728257
14930,29.664843,-98.630835,46705,130.17,340.0,19875960,29.665055,-98.630961,46702,130.17,341.0,10362802,29.666700495841777,-98.63161306305705,1.0000497567857611,5.337977433922375
14931,29.673283,-98.63425,46732,125.56,339.0,19875960,29.673033,-98.634174,46729,111.74,340.0,10362802,29.67453766187653,-98.63480431791454,0.9999512676457598,4.274001538676625
14932,29.674129,-98.634644,46735,118.65,336.0,19875960,29.673832,-98.634519,46732,114.04,337.0,10362802,29.67497044122738,-98.63507518489936,0.9999512676457598,3.100407307329917
14933,29.674934,-98.635108,46738,119.8,330.0,19875960,29.674645,-98.634968,46736,119.8,332.0,10362802,29.67563570486956,-98.63557428720644,1.9999294354338584,2.702383785866491
14934,29.682431,-98.640149,46765,124.41,328.0,19875960,29.682275,-98.640126,46765,122.11,329.0,10362802,29.68550291572991,-98.6423585451069,0.9999840984366696,11.635475797767384
14935,29.6832,-98.640702,46768,117.5,328.0,19875960,29.683073,-98.640665,46768,120.96,329.0,10362802,29.68503954832233,-98.64202512761344,0.9999840984366696,7.377384763843225
14936,29.688918,-98.644583,46792,111.74,328.0,19875960,29.688683,-98.644465,46789,120.96,329.0,10362802,29.690529684635084,-98.64574229544914,0.9999512676457598,6.796739172924199
14937,29.636759,-98.456351,46471,33.4,309.0,11770662,29.637489,-98.4566006,46472,24.14,206.31,2397215,29.637093168088512,-98.45682577697868,102.6898750154318,6.363652347299077
14938,29.636916,-98.456725,46477,8.06,282.0,11770662,29.6372352,-98.4567199,46478,17.7,207.05,2397215,29.63694640278828,-98.45688956311729,74.94999974751705,7.275042029055917
14939,29.650536,-98.447485,46469,38.01,145.0,18895818,29.650479,-98.447042,46469,23.04,218.0,2582696,29.65024607104546,-98.44725140282311,72.99978099859779,3.72204444537939
14940,29.649629,-98.452824,46667,64.51,288.0,18895818,29.649558,-98.452662,46667,64.51,289.0,2582696,29.65000608846862,-98.45415943701236,0.999918435776646,7.58336073590599
14941,29.649969,-98.454,46673,76.03,286.0,18895818,29.649906,-98.453805,46673,71.42,287.0,2582696,29.65013800381618,-98.45467819341148,0.999918435776646,3.233261995602026
14942,29.650374,-98.458104,46691,77.18,267.0,18895818,29.650423,-98.458211,46694,76.03,266.0,2582696,29.650207907117025,-98.46174964370752,0.9999512676457598,16.262255512852366
14943,29.650339,-98.458784,46694,79.48,266.0,18895818,29.650379,-98.458861,46697,74.88,265.0,2582696,29.65015637825593,-98.46178853553256,0.9999512676457598,13.20835221338214
14944,29.650339,-98.458784,46694,79.48,266.0,18895818,29.650379,-98.458861,46697,74.88,265.0,2582696,29.65015637825593,-98.46178853553256,0.9999512676457598,13.20835221338214
14945,29.646808,-98.466277,46733,76.03,221.0,18895818,29.646955,-98.466175,46736,73.72,216.0,2582696,29.646680819666667,-98.46640420873926,5.0000513368870445,0.8864031698023821
14946,29.645646,-98.469224,46748,73.72,250.0,18895818,29.64565,-98.469136,46751,74.88,255.0,2582696,29.64558348208596,-98.46942163643062,4.999959301636551,0.9938922478830264
14947,29.64541,-98.469832,46751,78.33,242.0,18895818,29.645433,-98.469734,46754,74.88,244.0,2582696,29.6451858174526,-98.47031712473536,1.999945853311164,2.4423517075040047
14948,29.434445,-98.646596,45059,62.2,36.0,18399571,29.4344525,-98.6462638,45057,96.56,289.46,15768041,29.434532311748224,-98.64652316222605,106.54016329546285,0.6935903080532342
14949,29.505063,-98.550148,46622,115.19,165.0,8064135,29.50431,-98.550403,46624,88.7,157.0,500059,29.50160306560413,-98.54908280312722,7.999875974815721,12.41288561234646
14950,29.500848,-98.548923,46637,115.19,166.0,8064135,29.500285,-98.549072,46638,107.13,164.0,7817902,29.49306736259825,-98.54669426366029,1.9999294354338584,27.786895085197813
14951,29.500004,-98.548677,46640,115.19,166.0,8064135,29.499501,-98.548824,46641,107.13,164.0,7817902,29.49272968956696,-98.54659330586873,1.9999294354338584,25.978657639897555
14952,29.499153,-98.548454,46643,116.35,168.0,8064135,29.49873,-98.54859,46644,104.83,165.0,7817902,29.494969821908303,-98.54743244413967,2.9999395184141524,14.670535509299762
14953,29.498286,-98.548303,46646,116.35,173.0,8064135,29.497945,-98.548409,46647,105.98,170.0,7817902,29.495439857133263,-98.54790150139974,2.9999504663040746,9.57940833873487
14954,29.498286,-98.548303,46646,116.35,173.0,8064135,29.498479,-98.548516,46648,102.52,167.0,500059,29.496982991816868,-98.54811918491517,5.99989331446258,4.502749479512447
14955,29.497409,-98.548203,46649,116.35,174.0,8064135,29.497158,-98.548282,46650,104.83,172.0,7817902,29.494473118388644,-98.5478484820653,1.9999622710535656,10.12503836658926
14956,29.525391,-98.482495,46600,119.8,157.0,7997723,29.524915,-98.482294,46597,110.59,156.0,11668664,29.52360685653796,-98.48162466685692,1.0001154108247687,5.171214233339665
14957,29.524555,-98.482086,46603,120.96,157.0,7997723,29.524136,-98.481911,46600,112.89,156.0,11668664,29.52290361407196,-98.48128043356677,1.0000825843441543,4.772481846712261
14958,29.523718,-98.48168,46606,119.8,157.0,7997723,29.523359,-98.481525,46603,110.59,156.0,11668664,29.522515246290286,-98.48109328391652,1.0000825843441543,3.335438856441165
14959,29.522616,-98.481143,46609,117.5,157.0,7997723,29.522618,-98.481157,46606,104.83,156.0,11668664,29.5220719141838,-98.480877590145,0.9999840984366696,2.008901196801359
14960,29.500695,-98.481877,46693,112.89,207.0,7997723,29.5002,-98.482269,46692,102.52,206.0,7133034,29.49611693350948,-98.48455698276436,0.9998199337015709,17.69934270359557
14961,29.498372,-98.483236,46702,114.04,207.0,7997723,29.498103,-98.483505,46701,105.98,206.0,7133034,29.49364827780276,-98.48600118115444,0.9998527688048398,18.57017384575569
